USGS,site_no,Date,Temp (max),A,Temp (min),A
USGS,11074000,4/16/77,23,A,16.5,A
USGS,11074000,4/17/77,22.8,A,16.8,A
USGS,11074000,4/18/77,22.3,A,16.7,A
USGS,11074000,4/19/77,23,A,16.2,A
USGS,11074000,4/20/77,22.7,A,13.9,A
USGS,11074000,4/21/77,22.5,A,13.8,A
USGS,11074000,4/22/77,22.3,A,14.3,A
USGS,11074000,4/23/77,23.3,A,14.6,A
USGS,11074000,4/24/77,23.3,A,14.5,A
USGS,11074000,4/25/77,22.8,A,14.4,A
USGS,11074000,4/26/77,22.4,A,15,A
USGS,11074000,4/27/77,21.7,A,16.2,A
USGS,11074000,4/28/77,22.1,A,16.9,A
USGS,11074000,4/29/77,22.6,A,15.4,A
USGS,11074000,4/30/77,22.1,A,15.8,A
USGS,11074000,5/1/77,22.7,A,16.5,A
USGS,11074000,5/2/77,22.5,A,14.5,A
USGS,11074000,5/3/77,22.2,A,15.4,A
USGS,11074000,5/4/77,22.9,A,15.9,A
USGS,11074000,5/5/77,20.6,A,16.6,A
USGS,11074000,5/6/77,18.7,A,15.4,A
USGS,11074000,5/7/77,19.6,A,13.3,A
USGS,11074000,5/8/77,17.1,A,14.9,A
USGS,11074000,5/9/77,14.8,A,13.9,A
USGS,11074000,5/10/77,14.6,A,14.1,A
USGS,11074000,5/11/77,16.1,A,14.8,A
USGS,11074000,5/12/77,17.1,A,15.7,A
USGS,11074000,5/13/77,21,A,15.1,A
USGS,11074000,5/14/77,18.2,A,15.2,A
USGS,11074000,5/15/77,18.8,A,16.3,A
USGS,11074000,5/16/77,21.3,A,16,A
USGS,11074000,5/17/77,21.1,A,14,A
USGS,11074000,5/18/77,21.7,A,13.8,A
USGS,11074000,5/19/77,22.3,A,14.5,A
USGS,11074000,5/20/77,23.6,A,15,A
USGS,11074000,5/21/77,23.7,A,16,A
USGS,11074000,5/22/77,22.8,A,17.3,A
USGS,11074000,5/23/77,18.6,A,16.6,A
USGS,11074000,5/24/77,19.4,A,15.6,A
USGS,11074000,5/25/77,20.9,A,16.2,A
USGS,11074000,5/26/77,22.3,A,14.6,A
USGS,11074000,5/27/77,23.5,A,15.8,A
USGS,11074000,5/28/77,23.3,A,16.3,A
USGS,11074000,5/29/77,23.9,A,16.9,A
USGS,11074000,5/30/77,24.6,A,16.7,A
USGS,11074000,5/31/77,25.4,A,18.2,A
USGS,11074000,6/1/77,25.5,A,18.5,A
USGS,11074000,6/2/77,25.4,A,18.4,A
USGS,11074000,6/3/77,25.3,A,18.3,A
USGS,11074000,6/4/77,25.5,A,18,A
USGS,11074000,6/5/77,25.2,A,20.2,A
USGS,11074000,6/6/77,24.6,A,19.9,A
USGS,11074000,6/7/77,24.4,A,19.9,A
USGS,11074000,6/8/77,23.5,A,19.9,A
USGS,11074000,6/9/77,21.8,A,18.9,A
USGS,11074000,6/10/77,24.3,A,18.5,A
USGS,11074000,6/11/77,23.2,A,17.1,A
USGS,11074000,6/12/77,23.9,A,17.3,A
USGS,11074000,6/13/77,21.9,A,17.3,A
USGS,11074000,6/14/77,23.9,A,17.8,A
USGS,11074000,6/15/77,24.3,A,16.8,A
USGS,11074000,6/16/77,24.9,A,16.9,A
USGS,11074000,6/17/77,24.5,A,17.3,A
USGS,11074000,6/18/77,24.9,A,16.9,A
USGS,11074000,6/19/77,24.3,A,18.4,A
USGS,11074000,6/20/77,23.2,A,18.2,A
USGS,11074000,6/21/77,24.5,A,18.2,A
USGS,11074000,6/22/77,25.2,A,18.7,A
USGS,11074000,6/23/77,25.7,A,19.8,A
USGS,11074000,6/24/77,26.6,A,19.7,A
USGS,11074000,6/25/77,26.2,A,20.1,A
USGS,11074000,6/26/77,26.2,A,18.9,A
USGS,11074000,6/27/77,25.9,A,19.5,A
USGS,11074000,6/28/77,25,A,19.1,A
USGS,11074000,6/29/77,26.3,A,19.5,A
USGS,11074000,6/30/77,26.5,A,19.3,A
USGS,11074000,7/1/77,26.6,A,19.4,A
USGS,11074000,7/2/77,25.1,A,19.6,A
USGS,11074000,7/3/77,26.8,A,20,A
USGS,11074000,7/4/77,25.4,A,19.6,A
USGS,11074000,7/5/77,24.9,A,19.1,A
USGS,11074000,7/6/77,25.1,A,17.7,A
USGS,11074000,7/7/77,25.4,A,17.8,A
USGS,11074000,7/8/77,25.4,A,17.7,A
USGS,11074000,7/9/77,25.1,A,17.4,A
USGS,11074000,7/10/77,25.6,A,17.5,A
USGS,11074000,7/11/77,25.2,A,18.4,A
USGS,11074000,7/12/77,24.9,A,17.9,A
USGS,11074000,7/13/77,24.4,A,17.7,A
USGS,11074000,7/14/77,25.3,A,17.8,A
USGS,11074000,7/15/77,25.9,A,18.7,A
USGS,11074000,7/16/77,27.4,A,20.7,A
USGS,11074000,7/17/77,26.3,A,19.7,A
USGS,11074000,7/18/77,25.7,A,19.5,A
USGS,11074000,7/19/77,25.9,A,19,A
USGS,11074000,7/20/77,26.1,A,19.5,A
USGS,11074000,7/21/77,26.4,A,19.3,A
USGS,11074000,7/22/77,27.3,A,19.7,A
USGS,11074000,7/23/77,24.9,A,20.5,A
USGS,11074000,7/24/77,26.4,A,18.9,A
USGS,11074000,7/25/77,27.4,A,19.1,A
USGS,11074000,7/26/77,27.5,A,18.8,A
USGS,11074000,7/27/77,27,A,19.1,A
USGS,11074000,7/28/77,27.1,A,19.4,A
USGS,11074000,7/29/77,26.2,A,19.1,A
USGS,11074000,7/30/77,26,A,19.1,A
USGS,11074000,7/31/77,25,A,20,A
USGS,11074000,8/1/77,25,A,19.9,A
USGS,11074000,8/2/77,27.4,A,20.3,A
USGS,11074000,8/3/77,28,A,20.9,A
USGS,11074000,8/4/77,27.2,A,20.7,A
USGS,11074000,8/5/77,26.7,A,20.4,A
USGS,11074000,8/6/77,26.1,A,19.3,A
USGS,11074000,8/7/77,25.5,A,19.4,A
USGS,11074000,8/8/77,25.3,A,18.4,A
USGS,11074000,8/9/77,25,A,18.7,A
USGS,11074000,8/10/77,24.7,A,18.8,A
USGS,11074000,8/11/77,25,A,18.9,A
USGS,11074000,8/12/77,25.4,A,19.7,A
USGS,11074000,8/13/77,25.4,A,19.4,A
USGS,11074000,8/14/77,25.7,A,18.8,A
USGS,11074000,8/15/77,25.1,A,18.2,A
USGS,11074000,8/16/77,24.1,A,21.6,A
USGS,11074000,8/17/77,23.3,A,22.4,A
USGS,11074000,8/18/77,23.1,A,22.4,A
USGS,11074000,8/19/77,23.5,A,23.1,A
USGS,11074000,8/20/77,24,A,23.4,A
USGS,11074000,8/21/77,24.1,A,23.8,A
USGS,11074000,8/22/77,24.4,A,23.6,A
USGS,11074000,8/23/77,25.3,A,21.1,A
USGS,11074000,8/24/77,25.3,A,21,A
USGS,11074000,8/25/77,25,A,19.6,A
USGS,11074000,8/26/77,24.4,A,20,A
USGS,11074000,8/27/77,25.2,A,20.6,A
USGS,11074000,8/28/77,25.2,A,19.8,A
USGS,11074000,8/29/77,25.7,A,20.2,A
USGS,11074000,8/30/77,25.1,A,20.8,A
USGS,11074000,8/31/77,25.2,A,20.9,A
USGS,11074000,9/1/77,24.1,A,19,A
USGS,11074000,9/2/77,24.7,A,19.3,A
USGS,11074000,9/3/77,25.3,A,19.9,A
USGS,11074000,9/4/77,25.2,A,18.6,A
USGS,11074000,9/5/77,25.6,A,19.2,A
USGS,11074000,9/6/77,25.9,A,19.8,A
USGS,11074000,9/7/77,26.1,A,19.7,A
USGS,11074000,9/8/77,26.1,A,19.9,A
USGS,11074000,9/9/77,25.1,A,19.3,A
USGS,11074000,9/10/77,25.3,A,20.1,A
USGS,11074000,9/11/77,24.7,A,19.9,A
USGS,11074000,9/12/77,24.4,A,19.8,A
USGS,11074000,9/13/77,22.8,A,19,A
USGS,11074000,9/14/77,21.4,A,18.5,A
USGS,11074000,9/15/77,20.9,A,17.1,A
USGS,11074000,9/16/77,22,A,17.6,A
USGS,11074000,9/17/77,22,A,16.8,A
USGS,11074000,9/18/77,22.3,A,16.3,A
USGS,11074000,9/19/77,22.3,A,16.6,A
USGS,11074000,9/20/77,22.3,A,17,A
USGS,11074000,9/21/77,22.1,A,16.4,A
USGS,11074000,9/22/77,21.9,A,17,A
USGS,11074000,9/23/77,20.4,A,17.1,A
USGS,11074000,9/24/77,22.6,A,16.8,A
USGS,11074000,9/25/77,21.8,A,16.2,A
USGS,11074000,9/26/77,22.4,A,19.1,A
USGS,11074000,9/27/77,22.1,A,19,A
USGS,11074000,9/28/77,21.7,A,17.9,A
USGS,11074000,9/29/77,21.8,A,17.3,A
USGS,11074000,9/30/77,22.8,A,18.8,A
USGS,11074000,10/1/77,22.1,A,16.8,A
USGS,11074000,10/2/77,22,A,16.9,A
USGS,11074000,10/3/77,22.4,A,17.6,A
USGS,11074000,10/4/77,22.4,A,17.5,A
USGS,11074000,10/5/77,21.5,A,16.8,A
USGS,11074000,10/6/77,22,A,18.2,A
USGS,11074000,10/7/77,22.3,A,17.5,A
USGS,11074000,10/8/77,22.8,A,18,A
USGS,11074000,10/9/77,21.7,A,17.6,A
USGS,11074000,10/10/77,21.4,A,18.4,A
USGS,11074000,10/11/77,21.6,A,17.2,A
USGS,11074000,10/12/77,22,A,17.4,A
USGS,11074000,10/13/77,21.5,A,16.6,A
USGS,11074000,10/14/77,21.4,A,16.5,A
USGS,11074000,10/15/77,21.2,A,16.1,A
USGS,11074000,10/16/77,20.9,A,17.1,A
USGS,11074000,10/17/77,20.5,A,16.8,A
USGS,11074000,10/18/77,20.2,A,17.7,A
USGS,11074000,10/19/77,18.6,A,17.5,A
USGS,11074000,10/20/77,18.6,A,15.6,A
USGS,11074000,10/21/77,19.8,A,16.9,A
USGS,11074000,10/22/77,20.1,A,15.7,A
USGS,11074000,10/23/77,19.8,A,15.3,A
USGS,11074000,10/24/77,20.2,A,15.6,A
USGS,11074000,10/25/77,20,A,14.9,A
USGS,11074000,10/26/77,19.5,A,15.1,A
USGS,11074000,10/27/77,18.8,A,16.1,A
USGS,11074000,10/28/77,18.5,A,14.6,A
USGS,11074000,10/29/77,18.5,A,15.3,A
USGS,11074000,10/30/77,18.7,A,14.8,A
USGS,11074000,10/31/77,17.8,A,13.6,A
USGS,11074000,11/1/77,19.1,A,14,A
USGS,11074000,11/2/77,18.8,A,13.6,A
USGS,11074000,11/3/77,18.5,A,13.6,A
USGS,11074000,11/4/77,18.2,A,13.8,A
USGS,11074000,11/5/77,17.6,A,15.3,A
USGS,11074000,11/6/77,16.4,A,13.2,A
USGS,11074000,11/7/77,16.4,A,11.5,A
USGS,11074000,11/8/77,16.7,A,12,A
USGS,11074000,11/9/77,17,A,12.1,A
USGS,11074000,11/10/77,17,A,12.7,A
USGS,11074000,11/11/77,15.9,A,12.1,A
USGS,11074000,11/12/77,16.2,A,11,A
USGS,11074000,11/13/77,16,A,11.2,A
USGS,11074000,11/14/77,17.2,A,13.3,A
USGS,11074000,11/15/77,17.3,A,12.3,A
USGS,11074000,11/16/77,16.9,A,12,A
USGS,11074000,11/17/77,16.3,A,11.7,A
USGS,11074000,11/18/77,16.2,A,13.6,A
USGS,11074000,11/19/77,17,A,14.3,A
USGS,11074000,11/20/77,14.2,A,10.4,A
USGS,11074000,11/21/77,14.8,A,10.9,A
USGS,11074000,11/22/77,14.7,A,10.5,A
USGS,11074000,11/23/77,15.1,A,11,A
USGS,11074000,11/24/77,16,A,11.1,A
USGS,11074000,11/25/77,17,A,11.5,A
USGS,11074000,11/26/77,16.7,A,11.8,A
USGS,11074000,11/27/77,16.9,A,12.7,A
USGS,11074000,11/28/77,16.7,A,13.1,A
USGS,11074000,11/29/77,17.5,A,13.8,A
USGS,11074000,11/30/77,16.1,A,11.8,A
USGS,11074000,12/1/77,16.7,A,12.9,A
USGS,11074000,12/2/77,15.9,A,11.5,A
USGS,11074000,12/3/77,15.4,A,11.1,A
USGS,11074000,12/4/77,14.9,A,10.9,A
USGS,11074000,12/5/77,15.4,A,11,A
USGS,11074000,12/6/77,15.6,A,11.6,A
USGS,11074000,12/7/77,14.4,A,11.2,A
USGS,11074000,12/8/77,15,A,13.1,A
USGS,11074000,12/9/77,14.9,A,11.8,A
USGS,11074000,12/10/77,15.5,A,12.5,A
USGS,11074000,12/11/77,15.7,A,14.1,A
USGS,11074000,12/12/77,16.2,A,14,A
USGS,11074000,12/13/77,15.2,A,11.4,A
USGS,11074000,12/14/77,15.1,A,10.6,A
USGS,11074000,12/15/77,14.7,A,11.9,A
USGS,11074000,12/16/77,15.3,A,12.5,A
USGS,11074000,12/17/77,15.1,A,12.8,A
USGS,11074000,12/18/77,14.6,A,13.5,A
USGS,11074000,12/19/77,13.2,A,10.3,A
USGS,11074000,12/20/77,12.2,A,10.3,A
USGS,11074000,12/21/77,12.4,A,11,A
USGS,11074000,12/22/77,15.1,A,12.4,A
USGS,11074000,12/23/77,15.7,A,13.8,A
USGS,11074000,12/24/77,16.4,A,14.4,A
USGS,11074000,12/25/77,16.6,A,15,A
USGS,11074000,12/26/77,15.5,A,14.2,A
USGS,11074000,12/27/77,14.6,A,14.2,A
USGS,11074000,12/28/77,15.6,A,14.7,A
USGS,11074000,12/29/77,15.6,A,15.6,A
USGS,11074000,12/30/77,15.6,A,15.6,A
USGS,11074000,12/31/77,15.6,A,15.3,A
USGS,11074000,1/1/78,15.3,A,14.6,A
USGS,11074000,1/2/78,14.6,A,13.5,A
USGS,11074000,1/3/78,13.5,A,12.4,A
USGS,11074000,1/4/78,13.2,A,12,A
USGS,11074000,1/5/78,13.2,A,12,A
USGS,11074000,1/6/78,13,A,12.3,A
USGS,11074000,1/7/78,13.8,A,13,A
USGS,11074000,1/8/78,13.7,A,13.4,A
USGS,11074000,1/9/78,13.7,A,13.6,A
USGS,11074000,1/10/78,13.6,A,12.8,A
USGS,11074000,1/11/78,12.7,A,12.5,A
USGS,11074000,1/12/78,13.1,A,12.6,A
USGS,11074000,1/13/78,12.8,A,12.5,A
USGS,11074000,1/14/78,13.2,A,12.6,A
USGS,11074000,1/15/78,13.6,A,13.3,A
USGS,11074000,1/16/78,13.4,A,13.3,A
USGS,11074000,1/17/78,13.5,A,13,A
USGS,11074000,1/18/78,13,A,12.7,A
USGS,11074000,1/19/78,12.9,A,12.7,A
USGS,11074000,1/20/78,12.8,A,12.5,A
USGS,11074000,1/21/78,12.7,A,12.4,A
USGS,11074000,1/22/78,12.6,A,12.4,A
USGS,11074000,1/23/78,12.9,A,12.2,A
USGS,11074000,1/24/78,12.1,A,11.7,A
USGS,11074000,1/25/78,11.9,A,11.8,A
USGS,11074000,1/26/78,11.9,A,11.7,A
USGS,11074000,1/27/78,11.7,A,11.4,A
USGS,11074000,1/28/78,11.4,A,11.2,A
USGS,11074000,1/29/78,11.3,A,11.2,A
USGS,11074000,1/30/78,11.3,A,11.2,A
USGS,11074000,1/31/78,11.5,A,11.3,A
USGS,11074000,2/1/78,12,A,11.5,A
USGS,11074000,2/2/78,12.2,A,11.7,A
USGS,11074000,2/3/78,12.7,A,12.1,A
USGS,11074000,2/4/78,12.6,A,12.3,A
USGS,11074000,2/5/78,12.8,A,12.6,A
USGS,11074000,2/6/78,13.4,A,12.8,A
USGS,11074000,2/7/78,14,A,13.6,A
USGS,11074000,2/8/78,13.9,A,13.5,A
USGS,11074000,2/9/78,14.2,A,13.6,A
USGS,11074000,2/10/78,14.2,A,13.7,A
USGS,11074000,2/11/78,14,A,13.1,A
USGS,11074000,2/12/78,13.1,A,13,A
USGS,11074000,2/13/78,13,A,12.8,A
USGS,11074000,2/14/78,12.8,A,12.4,A
USGS,11074000,2/15/78,12.6,A,12,A
USGS,11074000,2/16/78,12.2,A,11.6,A
USGS,11074000,2/17/78,11.9,A,11.6,A
USGS,11074000,2/18/78,12.2,A,11.6,A
USGS,11074000,2/19/78,12.2,A,11.7,A
USGS,11074000,2/20/78,11.9,A,11.7,A
USGS,11074000,2/21/78,12,A,11.7,A
USGS,11074000,2/22/78,12.2,A,11.8,A
USGS,11074000,2/23/78,12.1,A,12,A
USGS,11074000,2/24/78,12.3,A,12,A
USGS,11074000,2/25/78,12.5,A,12.2,A
USGS,11074000,2/26/78,12.5,A,12.4,A
USGS,11074000,2/27/78,12.6,A,12.5,A
USGS,11074000,2/28/78,12.8,A,12.6,A
USGS,11074000,3/1/78,13,A,12.9,A
USGS,11074000,3/2/78,14.1,A,13,A
USGS,11074000,3/3/78,14.3,A,14,A
USGS,11074000,3/4/78,14,A,13.9,A
USGS,11074000,3/5/78,14.3,A,13.3,A
USGS,11074000,3/6/78,13.3,A,13.1,A
USGS,11074000,3/7/78,13.2,A,13.1,A
USGS,11074000,3/8/78,14.3,A,13,A
USGS,11074000,3/9/78,13.3,A,13,A
USGS,11074000,3/10/78,13.3,A,13.3,A
USGS,11074000,3/11/78,13.5,A,13.3,A
USGS,11074000,3/12/78,13.6,A,13.4,A
USGS,11074000,3/13/78,13.6,A,13,A
USGS,11074000,3/14/78,18,A,11.9,A
USGS,11074000,3/15/78,13.8,A,13.5,A
USGS,11074000,3/16/78,14.7,A,12.9,A
USGS,11074000,3/17/78,20.5,A,11.7,A
USGS,11074000,3/18/78,15.9,A,12.7,A
USGS,11074000,3/19/78,18,A,12.1,A
USGS,11074000,3/20/78,14.3,A,12.9,A
USGS,11074000,3/21/78,13.8,A,13.7,A
USGS,11074000,3/22/78,14,A,13.3,A
USGS,11074000,3/23/78,14.3,A,13.1,A
USGS,11074000,3/24/78,13.9,A,13.7,A
USGS,11074000,3/25/78,13.8,A,13.8,A
USGS,11074000,3/26/78,13.9,A,13.8,A
USGS,11074000,3/27/78,14.3,A,13.9,A
USGS,11074000,3/28/78,14.3,A,14.2,A
USGS,11074000,3/29/78,14.2,A,14.2,A
USGS,11074000,3/30/78,14.4,A,14.2,A
USGS,11074000,3/31/78,14.4,A,14.4,A
USGS,11074000,4/1/78,14.5,A,14.4,A
USGS,11074000,4/2/78,14.7,A,14.5,A
USGS,11074000,4/3/78,14.9,A,14.7,A
USGS,11074000,4/4/78,15,A,14.4,A
USGS,11074000,4/5/78,14.9,A,14.4,A
USGS,11074000,4/6/78,15.3,A,14.6,A
USGS,11074000,4/7/78,15.7,A,15.3,A
USGS,11074000,4/8/78,15.7,A,15.6,A
USGS,11074000,4/9/78,15.8,A,15.7,A
USGS,11074000,4/10/78,15.8,A,15.8,A
USGS,11074000,4/11/78,15.9,A,15.8,A
USGS,11074000,4/12/78,16,A,15.9,A
USGS,11074000,4/13/78,16,A,16,A
USGS,11074000,4/14/78,16.1,A,16,A
USGS,11074000,4/15/78,16.2,A,16.1,A
USGS,11074000,4/16/78,16.4,A,16.2,A
USGS,11074000,4/17/78,16.5,A,16.4,A
USGS,11074000,4/18/78,16.5,A,16.4,A
USGS,11074000,4/19/78,16.4,A,16.4,A
USGS,11074000,4/20/78,16.4,A,16.4,A
USGS,11074000,4/21/78,16.6,A,16.4,A
USGS,11074000,4/22/78,16.8,A,16.6,A
USGS,11074000,4/23/78,17,A,16.8,A
USGS,11074000,4/24/78,17.2,A,17,A
USGS,11074000,4/25/78,17.4,A,17.2,A
USGS,11074000,4/26/78,17.4,A,17.4,A
USGS,11074000,4/27/78,17.6,A,17.4,A
USGS,11074000,4/28/78,17.8,A,17.2,A
USGS,11074000,4/29/78,17.6,A,17.2,A
USGS,11074000,4/30/78,17.5,A,17.2,A
USGS,11074000,5/1/78,17.8,A,17.4,A
USGS,11074000,5/2/78,17.8,A,17.5,A
USGS,11074000,5/3/78,17.8,A,17.5,A
USGS,11074000,5/4/78,17.8,A,17.7,A
USGS,11074000,5/5/78,17.9,A,17.8,A
USGS,11074000,5/6/78,18.1,A,17.6,A
USGS,11074000,5/7/78,18.2,A,17.7,A
USGS,11074000,5/8/78,18.3,A,17.9,A
USGS,11074000,5/9/78,18.3,A,17.8,A
USGS,11074000,5/10/78,18.4,A,17.8,A
USGS,11074000,5/11/78,18.3,A,18,A
USGS,11074000,5/12/78,18.6,A,18.2,A
USGS,11074000,5/13/78,18.7,A,18.3,A
USGS,11074000,5/14/78,18.7,A,18.4,A
USGS,11074000,5/15/78,18.8,A,18.5,A
USGS,11074000,5/16/78,18.8,A,18.6,A
USGS,11074000,5/17/78,19,A,18.6,A
USGS,11074000,5/18/78,19,A,18.7,A
USGS,11074000,5/19/78,19.2,A,18.7,A
USGS,11074000,5/20/78,19.2,A,18.9,A
USGS,11074000,5/21/78,19.3,A,19,A
USGS,11074000,5/22/78,19.5,A,19,A
USGS,11074000,5/23/78,19.7,A,19.3,A
USGS,11074000,5/24/78,19.8,A,19.5,A
USGS,11074000,5/25/78,19.9,A,19.6,A
USGS,11074000,5/26/78,20,A,19.7,A
USGS,11074000,5/27/78,20,A,19.8,A
USGS,11074000,5/28/78,20.1,A,19.8,A
USGS,11074000,5/29/78,20.2,A,19.8,A
USGS,11074000,5/30/78,20.1,A,19.9,A
USGS,11074000,5/31/78,20.2,A,19.9,A
USGS,11074000,6/1/78,20.2,A,20,A
USGS,11074000,6/2/78,20.4,A,20,A
USGS,11074000,6/3/78,20.4,A,20.1,A
USGS,11074000,6/4/78,20.5,A,20.2,A
USGS,11074000,6/5/78,20.7,A,20.3,A
USGS,11074000,6/6/78,20.8,A,20.4,A
USGS,11074000,6/7/78,20.9,A,20.6,A
USGS,11074000,6/8/78,21.1,A,20.8,A
USGS,11074000,6/9/78,21.2,A,20.8,A
USGS,11074000,6/10/78,21.3,A,21,A
USGS,11074000,6/11/78,21.4,A,21.1,A
USGS,11074000,6/12/78,21.6,A,21.3,A
USGS,11074000,6/13/78,21.8,A,21.3,A
USGS,11074000,6/14/78,21.8,A,21.3,A
USGS,11074000,6/15/78,22,A,21.5,A
USGS,11074000,6/16/78,22.1,A,21.7,A
USGS,11074000,6/17/78,22.3,A,21.9,A
USGS,11074000,6/18/78,22.4,A,22,A
USGS,11074000,6/19/78,22.4,A,22.1,A
USGS,11074000,6/20/78,22.4,A,22.2,A
USGS,11074000,6/21/78,22.6,A,22.2,A
USGS,11074000,6/22/78,22.6,A,22.2,A
USGS,11074000,6/23/78,22.8,A,22.4,A
USGS,11074000,6/24/78,22.7,A,22.5,A
USGS,11074000,6/25/78,22.8,A,22.5,A
USGS,11074000,6/26/78,22.8,A,22.5,A
USGS,11074000,6/27/78,23,A,22.6,A
USGS,11074000,6/28/78,22.9,A,22.6,A
USGS,11074000,6/29/78,22.6,A,22.5,A
USGS,11074000,6/30/78,22.5,A,22.3,A
USGS,11074000,7/1/78,22.3,A,22.1,A
USGS,11074000,7/2/78,22.3,A,22,A
USGS,11074000,7/3/78,22.3,A,22,A
USGS,11074000,7/4/78,22.2,A,22,A
USGS,11074000,7/5/78,22.1,A,21.9,A
USGS,11074000,7/6/78,22.1,A,21.9,A
USGS,11074000,7/7/78,22.2,A,21.9,A
USGS,11074000,7/8/78,22.4,A,22,A
USGS,11074000,7/9/78,22.5,A,22,A
USGS,11074000,7/10/78,22.5,A,22.2,A
USGS,11074000,7/11/78,22.6,A,22.3,A
USGS,11074000,7/12/78,22.4,A,22.2,A
USGS,11074000,7/13/78,22.4,A,22,A
USGS,11074000,7/14/78,22.7,A,22.3,A
USGS,11074000,7/15/78,23.1,A,22.7,A
USGS,11074000,7/16/78,23.6,A,23,A
USGS,11074000,7/17/78,24,A,23.6,A
USGS,11074000,7/18/78,23.9,A,23.5,A
USGS,11074000,7/19/78,23.7,A,23.4,A
USGS,11074000,7/20/78,23.6,A,23.3,A
USGS,11074000,7/21/78,23.8,A,22.8,A
USGS,11074000,7/22/78,24.4,A,22.4,A
USGS,11074000,7/23/78,27,A,19.7,A
USGS,11074000,7/24/78,26.9,A,20.2,A
USGS,11074000,7/25/78,27.6,A,20.2,A
USGS,11074000,7/26/78,27.8,A,20.2,A
USGS,11074000,7/27/78,27.9,A,20.3,A
USGS,11074000,7/28/78,,,,
USGS,11074000,7/29/78,,,,
USGS,11074000,7/30/78,,,,
USGS,11074000,7/31/78,,,,
USGS,11074000,8/1/78,,,,
USGS,11074000,8/2/78,26.1,A,20.9,A
USGS,11074000,8/3/78,25.9,A,21,A
USGS,11074000,8/4/78,23.4,A,20.5,A
USGS,11074000,8/5/78,23.8,A,22,A
USGS,11074000,8/6/78,24,A,22.9,A
USGS,11074000,8/7/78,24.3,A,23.3,A
USGS,11074000,8/8/78,24.4,A,23.5,A
USGS,11074000,8/9/78,24.1,A,23.5,A
USGS,11074000,8/10/78,23.9,A,23.5,A
USGS,11074000,8/11/78,24,A,23.5,A
USGS,11074000,8/12/78,24,A,22.9,A
USGS,11074000,8/13/78,23.4,A,22.5,A
USGS,11074000,8/14/78,23,A,22.3,A
USGS,11074000,8/15/78,23.1,A,22.1,A
USGS,11074000,8/16/78,22.9,A,21.5,A
USGS,11074000,8/17/78,22.5,A,20.3,A
USGS,11074000,8/18/78,22.7,A,20,A
USGS,11074000,8/19/78,23.2,A,19.6,A
USGS,11074000,8/20/78,23.6,A,19.8,A
USGS,11074000,8/21/78,23.6,A,20,A
USGS,11074000,8/22/78,23,A,18.7,A
USGS,11074000,8/23/78,22.9,A,18.4,A
USGS,11074000,8/24/78,22.6,A,17.8,A
USGS,11074000,8/25/78,22.9,A,17.4,A
USGS,11074000,8/26/78,23.8,A,17.8,A
USGS,11074000,8/27/78,24.3,A,19,A
USGS,11074000,8/28/78,24.7,A,19.9,A
USGS,11074000,8/29/78,24.6,A,20,A
USGS,11074000,8/30/78,24.7,A,20.6,A
USGS,11074000,8/31/78,24.6,A,20.4,A
USGS,11074000,9/1/78,24.7,A,21,A
USGS,11074000,9/2/78,24.8,A,21,A
USGS,11074000,9/3/78,25.1,A,21.4,A
USGS,11074000,9/4/78,25.6,A,21.7,A
USGS,11074000,9/5/78,24.7,A,21.2,A
USGS,11074000,9/6/78,22.2,A,21.2,A
USGS,11074000,9/7/78,21.9,A,20.7,A
USGS,11074000,9/8/78,21.2,A,20.2,A
USGS,11074000,9/9/78,21.3,A,20.1,A
USGS,11074000,9/10/78,23.2,A,20.2,A
USGS,11074000,9/11/78,24.6,A,19.9,A
USGS,11074000,9/12/78,23.1,A,18.4,A
USGS,11074000,9/13/78,22.6,A,19.5,A
USGS,11074000,9/14/78,22.6,A,19.5,A
USGS,11074000,9/15/78,23,A,16.8,A
USGS,11074000,9/16/78,23.9,A,18,A
USGS,11074000,9/17/78,22.4,A,19.4,A
USGS,11074000,9/18/78,21.5,A,17.1,A
USGS,11074000,9/19/78,20.6,A,15.1,A
USGS,11074000,9/20/78,20.2,A,14.5,A
USGS,11074000,9/21/78,18.9,A,14.3,A
USGS,11074000,9/22/78,23,A,15,A
USGS,11074000,9/23/78,25,A,16.2,A
USGS,11074000,9/24/78,26,A,18,A
USGS,11074000,9/25/78,26.3,A,18.6,A
USGS,11074000,9/26/78,24.5,A,19.1,A
USGS,11074000,9/27/78,24.4,A,19.7,A
USGS,11074000,9/28/78,24.9,A,20.1,A
USGS,11074000,9/29/78,24.6,A,20.5,A
USGS,11074000,9/30/78,24.2,A,19.9,A
USGS,11074000,10/1/78,24.2,A,20.7,A
USGS,11074000,10/2/78,23.7,A,20.7,A
USGS,11074000,10/3/78,23.2,A,19.9,A
USGS,11074000,10/4/78,23,A,20.2,A
USGS,11074000,10/5/78,22.7,A,20.1,A
USGS,11074000,10/6/78,22.9,A,19.8,A
USGS,11074000,10/7/78,23,A,20.1,A
USGS,11074000,10/8/78,23,A,19.6,A
USGS,11074000,10/9/78,22.9,A,19.2,A
USGS,11074000,10/10/78,23,A,18.8,A
USGS,11074000,10/11/78,23.3,A,18.1,A
USGS,11074000,10/12/78,23.1,A,17.2,A
USGS,11074000,10/13/78,23.5,A,17.7,A
USGS,11074000,10/14/78,23.2,A,18.8,A
USGS,11074000,10/15/78,22.5,A,17.5,A
