USGS,site_no,Date,Temp (max),A,Temp (min),A,pH (min),A,pH (max),A,
USGS,9163500,7/1/91,,,,,,,,,
USGS,9163500,7/2/91,,,,,,,,,
USGS,9163500,7/3/91,,,,,,,,,
USGS,9163500,7/4/91,,,,,,,,,
USGS,9163500,7/5/91,,,,,,,,,
USGS,9163500,7/6/91,,,,,,,,,
USGS,9163500,7/7/91,,,,,,,,,
USGS,9163500,7/8/91,,,,,,,,,
USGS,9163500,7/9/91,,,,,,,,,
USGS,9163500,7/10/91,,,,,,,,,
USGS,9163500,7/11/91,,,,,,,,,
USGS,9163500,7/12/91,,,,,,,,,
USGS,9163500,7/13/91,,,,,,,,,
USGS,9163500,7/14/91,,,,,,,,,
USGS,9163500,7/15/91,,,,,,,,,
USGS,9163500,7/16/91,,,,,,,,,
USGS,9163500,7/17/91,,,,,,,,,
USGS,9163500,7/18/91,,,,,,,,,
USGS,9163500,7/19/91,,,,,,,,,
USGS,9163500,7/20/91,,,,,,,,,
USGS,9163500,7/21/91,,,,,,,,,
USGS,9163500,7/22/91,,,,,,,,,
USGS,9163500,7/23/91,,,,,,,,,
USGS,9163500,7/24/91,,,,,,,,,
USGS,9163500,7/25/91,,,,,,,,,
USGS,9163500,7/26/91,,,,,,,,,
USGS,9163500,7/27/91,,,,,,,,,
USGS,9163500,7/28/91,,,,,,,,,
USGS,9163500,7/29/91,,,,,,,,,
USGS,9163500,7/30/91,,,,,,,,,
USGS,9163500,7/31/91,,,,,,,,,
USGS,9163500,8/1/91,,,,,,,,,
USGS,9163500,8/2/91,,,,,,,,,
USGS,9163500,8/3/91,,,,,,,,,
USGS,9163500,8/4/91,,,,,,,,,
USGS,9163500,8/5/91,,,,,,,,,
USGS,9163500,8/6/91,,,,,,,,,
USGS,9163500,8/7/91,,,,,,,,,
USGS,9163500,8/8/91,,,,,,,,,
USGS,9163500,8/9/91,,,,,,,,,
USGS,9163500,8/10/91,,,,,,,,,
USGS,9163500,8/11/91,,,,,,,,,
USGS,9163500,8/12/91,,,,,,,,,
USGS,9163500,8/13/91,,,,,,,,,
USGS,9163500,8/14/91,,,,,,,,,
USGS,9163500,8/15/91,,,,,,,,,
USGS,9163500,8/16/91,,,,,,,,,
USGS,9163500,8/17/91,,,,,,,,,
USGS,9163500,8/18/91,,,,,,,,,
USGS,9163500,8/19/91,,,,,,,,,
USGS,9163500,8/20/91,,,,,,,,,
USGS,9163500,8/21/91,,,,,,,,,
USGS,9163500,8/22/91,,,,,,,,,
USGS,9163500,8/23/91,,,,,,,,,
USGS,9163500,8/24/91,,,,,,,,,
USGS,9163500,8/25/91,,,,,,,,,
USGS,9163500,8/26/91,,,,,,,,,
USGS,9163500,8/27/91,,,,,,,,,
USGS,9163500,8/28/91,,,,,,,,,
USGS,9163500,8/29/91,,,,,,,,,
USGS,9163500,8/30/91,,,,,,,,,
USGS,9163500,8/31/91,,,,,,,,,
USGS,9163500,9/1/91,,,,,,,,,
USGS,9163500,9/2/91,,,,,,,,,
USGS,9163500,9/3/91,,,,,,,,,
USGS,9163500,9/4/91,,,,,,,,,
USGS,9163500,9/5/91,,,,,,,,,
USGS,9163500,9/6/91,,,,,,,,,
USGS,9163500,9/7/91,,,,,,,,,
USGS,9163500,9/8/91,,,,,,,,,
USGS,9163500,9/9/91,,,,,,,,,
USGS,9163500,9/10/91,,,,,,,,,
USGS,9163500,9/11/91,,,,,,,,,
USGS,9163500,9/12/91,,,,,,,,,
USGS,9163500,9/13/91,,,,,,,,,
USGS,9163500,9/14/91,,,,,,,,,
USGS,9163500,9/15/91,,,,,,,,,
USGS,9163500,9/16/91,,,,,,,,,
USGS,9163500,9/17/91,,,,,,,,,
USGS,9163500,9/18/91,,,,,,,,,
USGS,9163500,9/19/91,,,,,,,,,
USGS,9163500,9/20/91,,,,,,,,,
USGS,9163500,9/21/91,,,,,,,,,
USGS,9163500,9/22/91,,,,,,,,,
USGS,9163500,9/23/91,,,,,,,,,
USGS,9163500,9/24/91,,,,,,,,,
USGS,9163500,9/25/91,,,,,,,,,
USGS,9163500,9/26/91,,,,,,,,,
USGS,9163500,9/27/91,,,,,,,,,
USGS,9163500,9/28/91,,,,,,,,,
USGS,9163500,9/29/91,,,,,,,,,
USGS,9163500,9/30/91,,,,,,,,,
USGS,9163500,10/1/91,17.7,A,15.7,A,,,,,
USGS,9163500,10/2/91,17.2,A,15.4,A,,,,,
USGS,9163500,10/3/91,16.4,A,15,A,,,,,
USGS,9163500,10/4/91,15.6,A,13.8,A,,,,,
USGS,9163500,10/5/91,14.5,A,12.8,A,,,,,
USGS,9163500,10/6/91,14.1,A,11.9,A,,,,,
USGS,9163500,10/7/91,14,A,11.9,A,,,,,
USGS,9163500,10/8/91,14.3,A,12.3,A,,,,,
USGS,9163500,10/9/91,15,A,12.6,A,,,,,
USGS,9163500,10/10/91,15.1,A,12.9,A,,,,,
USGS,9163500,10/11/91,15.2,A,12.8,A,,,,,
USGS,9163500,10/12/91,14.8,A,12.9,A,,,,,
USGS,9163500,10/13/91,14.9,A,12.9,A,,,,,
USGS,9163500,10/14/91,14.3,A,12.7,A,,,,,
USGS,9163500,10/15/91,14.1,A,12.2,A,,,,,
USGS,9163500,10/16/91,14,A,12,A,,,,,
USGS,9163500,10/17/91,13.7,A,11.9,A,,,,,
USGS,9163500,10/18/91,13.9,A,12,A,,,,,
USGS,9163500,10/19/91,13.4,A,12.1,A,,,,,
USGS,9163500,10/20/91,13.3,A,11.6,A,,,,,
USGS,9163500,10/21/91,12.7,A,11.3,A,,,,,
USGS,9163500,10/22/91,12.6,A,10.9,A,,,,,
USGS,9163500,10/23/91,12,A,11.4,A,,,,,
USGS,9163500,10/24/91,11.4,A,10.5,A,,,,,
USGS,9163500,10/25/91,11.1,A,10,A,,,,,
USGS,9163500,10/26/91,10.7,A,9.6,A,,,,,
USGS,9163500,10/27/91,10.5,A,9,A,,,,,
USGS,9163500,10/28/91,8.9,A,8,A,,,,,
USGS,9163500,10/29/91,7.9,A,5.8,A,,,,,
USGS,9163500,10/30/91,5.8,A,4.8,A,,,,,
USGS,9163500,10/31/91,4.7,A,3.5,A,,,,,
USGS,9163500,11/1/91,4.6,A,3.9,A,,,,,
USGS,9163500,11/2/91,5.4,A,4.5,A,,,,,
USGS,9163500,11/3/91,4.5,A,3,A,,,,,
USGS,9163500,11/4/91,3.8,A,2.5,A,,,,,
USGS,9163500,11/5/91,5.2,A,3.6,A,,,,,
USGS,9163500,11/6/91,6.7,A,5.3,A,,,,,
USGS,9163500,11/7/91,8.2,A,6.5,A,,,,,
USGS,9163500,11/8/91,8.1,A,7,A,,,,,
USGS,9163500,11/9/91,8.3,A,7,A,,,,,
USGS,9163500,11/10/91,8.4,A,7.9,A,,,,,
USGS,9163500,11/11/91,9.1,A,7.7,A,,,,,
USGS,9163500,11/12/91,8.6,A,7.6,A,,,,,
USGS,9163500,11/13/91,8.1,A,7.1,A,,,,,
USGS,9163500,11/14/91,7.3,A,6.3,A,,,,,
USGS,9163500,11/15/91,6.5,A,6.2,A,,,,,
USGS,9163500,11/16/91,6.9,A,6.3,A,,,,,
USGS,9163500,11/17/91,6.7,A,6,A,,,,,
USGS,9163500,11/18/91,6.6,A,5.8,A,,,,,
USGS,9163500,11/19/91,5.9,A,4.9,A,,,,,
USGS,9163500,11/20/91,5.3,A,4.3,A,,,,,
USGS,9163500,11/21/91,4.7,A,3.9,A,,,,,
USGS,9163500,11/22/91,4.5,A,3.8,A,,,,,
USGS,9163500,11/23/91,3.7,A,2.9,A,,,,,
USGS,9163500,11/24/91,3,A,2.3,A,,,,,
USGS,9163500,11/25/91,3.8,A,2.8,A,,,,,
USGS,9163500,11/26/91,4.1,A,3,A,,,,,
USGS,9163500,11/27/91,4.4,A,3.4,A,,,,,
USGS,9163500,11/28/91,4.3,A,3.5,A,,,,,
USGS,9163500,11/29/91,4.3,A,3.9,A,,,,,
USGS,9163500,11/30/91,3.8,A,2.6,A,,,,,
USGS,9163500,12/1/91,2.5,A,1.1,A,,,,,
USGS,9163500,12/2/91,1.1,A,0.4,A,,,,,
USGS,9163500,12/3/91,1.3,A,0.1,A,,,,,
USGS,9163500,12/4/91,1.4,A,0.2,A,,,,,
USGS,9163500,12/5/91,1.4,A,0.3,A,,,,,
USGS,9163500,12/6/91,1.6,A,0.4,A,,,,,
USGS,9163500,12/7/91,1.7,A,0.6,A,,,,,
USGS,9163500,12/8/91,2.4,A,1.4,A,,,,,
USGS,9163500,12/9/91,2.3,A,1.1,A,,,,,
USGS,9163500,12/10/91,2.3,A,1.2,A,,,,,
USGS,9163500,12/11/91,2.7,A,2,A,,,,,
USGS,9163500,12/12/91,2.7,A,2.1,A,,,,,
USGS,9163500,12/13/91,2.6,A,2,A,,,,,
USGS,9163500,12/14/91,2.3,A,1.4,A,,,,,
USGS,9163500,12/15/91,1.5,A,0.4,A,,,,,
USGS,9163500,12/16/91,0.5,A,0,A,,,,,
USGS,9163500,12/17/91,0.1,A,0,A,,,,,
USGS,9163500,12/18/91,0.4,A,0,A,,,,,
USGS,9163500,12/19/91,1,A,0,A,,,,,
USGS,9163500,12/20/91,1.6,A,0.9,A,,,,,
USGS,9163500,12/21/91,2.3,A,1.2,A,,,,,
USGS,9163500,12/22/91,2,A,1.5,A,,,,,
USGS,9163500,12/23/91,1.8,A,1.1,A,,,,,
USGS,9163500,12/24/91,1.4,A,0.8,A,,,,,
USGS,9163500,12/25/91,1,A,0.5,A,,,,,
USGS,9163500,12/26/91,0.6,A,0.2,A,,,,,
USGS,9163500,12/27/91,0.1,A,0,A,,,,,
USGS,9163500,12/28/91,0,A,0,A,,,,,
USGS,9163500,12/29/91,0,A,0,A,,,,,
USGS,9163500,12/30/91,0.3,A,0,A,,,,,
USGS,9163500,12/31/91,0.9,A,0.1,A,,,,,
USGS,9163500,1/1/92,0.9,A,0.5,A,,,,,
USGS,9163500,1/2/92,0.8,A,0.1,A,,,,,
USGS,9163500,1/3/92,0.3,A,0,A,,,,,
USGS,9163500,1/4/92,0,A,0,A,,,,,
USGS,9163500,1/5/92,0.3,A,0,A,,,,,
USGS,9163500,1/6/92,0.8,A,0,A,,,,,
USGS,9163500,1/7/92,1.5,A,0.6,A,,,,,
USGS,9163500,1/8/92,1.1,A,0,A,,,,,
USGS,9163500,1/9/92,0.9,A,0.1,A,,,,,
USGS,9163500,1/10/92,0.1,A,0,A,,,,,
USGS,9163500,1/11/92,0,A,0,A,,,,,
USGS,9163500,1/12/92,0,A,0,A,,,,,
USGS,9163500,1/13/92,0,A,0,A,,,,,
USGS,9163500,1/14/92,0,A,0,A,,,,,
USGS,9163500,1/15/92,0,A,0,A,,,,,
USGS,9163500,1/16/92,0,A,0,A,,,,,
USGS,9163500,1/17/92,0,A,0,A,,,,,
USGS,9163500,1/18/92,0,A,0,A,,,,,
USGS,9163500,1/19/92,0,A,0,A,,,,,
USGS,9163500,1/20/92,0,A,0,A,,,,,
USGS,9163500,1/21/92,0,A,0,A,,,,,
USGS,9163500,1/22/92,0,A,0,A,,,,,
USGS,9163500,1/23/92,0,A,0,A,,,,,
USGS,9163500,1/24/92,0,A,0,A,,,,,
USGS,9163500,1/25/92,0,A,0,A,,,,,
USGS,9163500,1/26/92,0,A,0,A,,,,,
USGS,9163500,1/27/92,0,A,0,A,,,,,
USGS,9163500,1/28/92,0,A,0,A,,,,,
USGS,9163500,1/29/92,0,A,0,A,,,,,
USGS,9163500,1/30/92,0,A,0,A,,,,,
USGS,9163500,1/31/92,0,A,0,A,,,,,
USGS,9163500,2/1/92,0,A,0,A,,,,,
USGS,9163500,2/2/92,0.1,A,0,A,,,,,
USGS,9163500,2/3/92,0.5,A,0,A,,,,,
USGS,9163500,2/4/92,1.1,A,0,A,,,,,
USGS,9163500,2/5/92,1.2,A,0,A,,,,,
USGS,9163500,2/6/92,1.1,A,0,A,,,,,
USGS,9163500,2/7/92,1.3,A,0,A,,,,,
USGS,9163500,2/8/92,1.9,A,1,A,,,,,
USGS,9163500,2/9/92,2.4,A,1.4,A,,,,,
USGS,9163500,2/10/92,3.4,A,2,A,,,,,
USGS,9163500,2/11/92,3.8,A,2.8,A,,,,,
USGS,9163500,2/12/92,4.5,A,3.1,A,,,,,
USGS,9163500,2/13/92,4.1,A,3.5,A,,,,,
USGS,9163500,2/14/92,4.4,A,3.5,A,,,,,
USGS,9163500,2/15/92,5.1,A,4,A,,,,,
USGS,9163500,2/16/92,4.2,A,3.6,A,,,,,
USGS,9163500,2/17/92,4.9,A,3.1,A,,,,,
USGS,9163500,2/18/92,5.1,A,3.4,A,,,,,
USGS,9163500,2/19/92,5,A,3.2,A,,,,,
USGS,9163500,2/20/92,5.1,A,3.5,A,,,,,
USGS,9163500,2/21/92,6.7,A,4.6,A,,,,,
USGS,9163500,2/22/92,6.3,A,5.3,A,,,,,
USGS,9163500,2/23/92,6.4,A,5,A,,,,,
USGS,9163500,2/24/92,6.1,A,4.3,A,,,,,
USGS,9163500,2/25/92,6.9,A,4.7,A,,,,,
USGS,9163500,2/26/92,7.2,A,4.9,A,,,,,
USGS,9163500,2/27/92,7.6,A,5.1,A,,,,,
USGS,9163500,2/28/92,8.1,A,5.6,A,,,,,
USGS,9163500,2/29/92,8.5,A,6.3,A,,,,,
USGS,9163500,3/1/92,8.3,A,6.6,A,,,,,
USGS,9163500,3/2/92,9,A,6.5,A,,,,,
USGS,9163500,3/3/92,9.2,A,7.5,A,,,,,
USGS,9163500,3/4/92,8.5,A,7.9,A,,,,,
USGS,9163500,3/5/92,7.9,A,7,A,,,,,
USGS,9163500,3/6/92,8.3,A,6.5,A,,,,,
USGS,9163500,3/7/92,8.8,A,6.9,A,,,,,
USGS,9163500,3/8/92,8.9,A,7.9,A,,,,,
USGS,9163500,3/9/92,9,A,7.5,A,,,,,
USGS,9163500,3/10/92,8.6,A,6.8,A,,,,,
USGS,9163500,3/11/92,8.8,A,6.6,A,,,,,
USGS,9163500,3/12/92,9.6,A,7.1,A,,,,,
USGS,9163500,3/13/92,10.5,A,8,A,,,,,
USGS,9163500,3/14/92,11.1,A,8.5,A,,,,,
USGS,9163500,3/15/92,11.4,A,9.1,A,,,,,
USGS,9163500,3/16/92,11.3,A,9.1,A,,,,,
USGS,9163500,3/17/92,10.5,A,8.8,A,,,,,
USGS,9163500,3/18/92,10.4,A,8.5,A,,,,,
USGS,9163500,3/19/92,10.5,A,8.6,A,,,,,
USGS,9163500,3/20/92,9.5,A,8,A,,,,,
USGS,9163500,3/21/92,9.4,A,7.9,A,,,,,
USGS,9163500,3/22/92,10.4,A,8.2,A,,,,,
USGS,9163500,3/23/92,10,A,8.5,A,,,,,
USGS,9163500,3/24/92,10,A,7.9,A,,,,,
USGS,9163500,3/25/92,10.7,A,8.4,A,,,,,
USGS,9163500,3/26/92,11.7,A,8.7,A,,,,,
USGS,9163500,3/27/92,11.1,A,10,A,,,,,
USGS,9163500,3/28/92,11.5,A,9.6,A,,,,,
USGS,9163500,3/29/92,12.2,A,10.3,A,,,,,
USGS,9163500,3/30/92,12.2,A,10.5,A,,,,,
USGS,9163500,3/31/92,12.5,A,10.6,A,,,,,
USGS,9163500,4/1/92,13.7,A,11.5,A,,,,,
USGS,9163500,4/2/92,13.7,A,11.8,A,,,,,
USGS,9163500,4/3/92,13.5,A,11.5,A,,,,,
USGS,9163500,4/4/92,14.4,A,12,A,,,,,
USGS,9163500,4/5/92,14.5,A,12.4,A,,,,,
USGS,9163500,4/6/92,14.6,A,13,A,,,,,
USGS,9163500,4/7/92,14.4,A,12.9,A,,,,,
USGS,9163500,4/8/92,14.2,A,12.2,A,,,,,
USGS,9163500,4/9/92,14.4,A,12.5,A,,,,,
USGS,9163500,4/10/92,14.8,A,13.1,A,,,,,
USGS,9163500,4/11/92,15.3,A,12.9,A,,,,,
USGS,9163500,4/12/92,14.9,A,13.7,A,,,,,
USGS,9163500,4/13/92,14.6,A,13.5,A,,,,,
USGS,9163500,4/14/92,14.4,A,12.8,A,,,,,
USGS,9163500,4/15/92,13.5,A,12.8,A,,,,,
USGS,9163500,4/16/92,13.4,A,11.9,A,,,,,
USGS,9163500,4/17/92,12.8,A,11.4,A,,,,,
USGS,9163500,4/18/92,12.6,A,11.1,A,,,,,
USGS,9163500,4/19/92,12.3,A,10.2,A,,,,,
USGS,9163500,4/20/92,12.1,A,10.5,A,,,,,
USGS,9163500,4/21/92,12.5,A,10.7,A,,,,,
USGS,9163500,4/22/92,,,,,,,,,
USGS,9163500,4/23/92,,,,,,,,,
USGS,9163500,4/24/92,,,,,,,,,
USGS,9163500,4/25/92,,,,,,,,,
USGS,9163500,4/26/92,,,,,,,,,
USGS,9163500,4/27/92,,,,,,,,,
USGS,9163500,4/28/92,,,,,,,,,
USGS,9163500,4/29/92,,,,,,,,,
USGS,9163500,4/30/92,,,,,,,,,
USGS,9163500,5/1/92,,,,,,,,,
USGS,9163500,5/2/92,,,,,,,,,
USGS,9163500,5/3/92,,,,,,,,,
USGS,9163500,5/4/92,,,,,,,,,
USGS,9163500,5/5/92,,,,,,,,,
USGS,9163500,5/6/92,,,,,,,,,
USGS,9163500,5/7/92,,,,,,,,,
USGS,9163500,5/8/92,,,,,,,,,
USGS,9163500,5/9/92,,,,,,,,,
USGS,9163500,5/10/92,,,,,,,,,
USGS,9163500,5/11/92,,,,,,,,,
USGS,9163500,5/12/92,,,,,,,,,
USGS,9163500,5/13/92,,,,,,,,,
USGS,9163500,5/14/92,,,,,,,,,
USGS,9163500,5/15/92,,,,,,,,,
USGS,9163500,5/16/92,,,,,,,,,
USGS,9163500,5/17/92,,,,,,,,,
USGS,9163500,5/18/92,,,,,,,,,
USGS,9163500,5/19/92,,,,,,,,,
USGS,9163500,5/20/92,,,,,,,,,
USGS,9163500,5/21/92,,,,,,,,,
USGS,9163500,5/22/92,16.2,A,14.7,A,,,,,
USGS,9163500,5/23/92,17.2,A,14.4,A,,,,,
USGS,9163500,5/24/92,16.8,A,15.5,A,,,,,
USGS,9163500,5/25/92,17.9,A,15.4,A,,,,,
USGS,9163500,5/26/92,17.8,A,16.2,A,,,,,
USGS,9163500,5/27/92,17.6,A,15.6,A,,,,,
USGS,9163500,5/28/92,16.8,A,15,A,,,,,
USGS,9163500,5/29/92,16.2,A,14.2,A,,,,,
USGS,9163500,5/30/92,16.7,A,14.3,A,,,,,
USGS,9163500,5/31/92,16.3,A,14.4,A,,,,,
USGS,9163500,6/1/92,16.4,A,14,A,,,,,
USGS,9163500,6/2/92,17.5,A,14.7,A,,,,,
USGS,9163500,6/3/92,17.7,A,16.3,A,,,,,
USGS,9163500,6/4/92,18.7,A,16.7,A,,,,,
USGS,9163500,6/5/92,18.3,A,17.2,A,,,,,
USGS,9163500,6/6/92,18.6,A,16.3,A,,,,,
USGS,9163500,6/7/92,17.8,A,15.4,A,,,,,
USGS,9163500,6/8/92,17.4,A,16.3,A,,,,,
USGS,9163500,6/9/92,18.7,A,17,A,,,,,
USGS,9163500,6/10/92,19.8,A,17.8,A,,,,,
USGS,9163500,6/11/92,19.6,A,18.3,A,,,,,
USGS,9163500,6/12/92,19.6,A,17.3,A,,,,,
USGS,9163500,6/13/92,19,A,17.8,A,,,,,
USGS,9163500,6/14/92,18.8,A,17.6,A,,,,,
USGS,9163500,6/15/92,17.9,A,16.1,A,,,,,
USGS,9163500,6/16/92,17.7,A,16.2,A,,,,,
USGS,9163500,6/17/92,18.2,A,15.4,A,,,,,
USGS,9163500,6/18/92,19.3,A,17.1,A,,,,,
USGS,9163500,6/19/92,20.6,A,18.4,A,,,,,
USGS,9163500,6/20/92,21.5,A,19.2,A,,,,,
USGS,9163500,6/21/92,21.8,A,20.3,A,,,,,
USGS,9163500,6/22/92,21.7,A,20.2,A,,,,,
USGS,9163500,6/23/92,22.4,A,20.4,A,,,,,
USGS,9163500,6/24/92,22,A,20.5,A,,,,,
USGS,9163500,6/25/92,21.9,A,20.5,A,,,,,
USGS,9163500,6/26/92,20.9,A,19.3,A,,,,,
USGS,9163500,6/27/92,20.3,A,18.3,A,,,,,
USGS,9163500,6/28/92,21.1,A,19.3,A,,,,,
USGS,9163500,6/29/92,21.3,A,20.1,A,,,,,
USGS,9163500,6/30/92,20.9,A,19.5,A,,,,,
USGS,9163500,7/1/92,20.1,A,18.8,A,,,,,
USGS,9163500,7/2/92,20.2,A,17.6,A,,,,,
USGS,9163500,7/3/92,20.9,A,18.5,A,,,,,
USGS,9163500,7/4/92,22.2,A,19.9,A,,,,,
USGS,9163500,7/5/92,22.8,A,20.3,A,,,,,
USGS,9163500,7/6/92,23.4,A,21.5,A,,,,,
USGS,9163500,7/7/92,22.5,A,20.3,A,,,,,
USGS,9163500,7/8/92,21,A,19.6,A,,,,,
USGS,9163500,7/9/92,21.6,A,19.3,A,,,,,
USGS,9163500,7/10/92,21.6,A,20.4,A,,,,,
USGS,9163500,7/11/92,21.4,A,19.7,A,,,,,
USGS,9163500,7/12/92,21,A,19.7,A,,,,,
USGS,9163500,7/13/92,21.6,A,19.2,A,,,,,
USGS,9163500,7/14/92,,,,,,,,,
USGS,9163500,7/15/92,21.8,A,20.5,A,,,,,
USGS,9163500,7/16/92,22.1,A,19.5,A,,,,,
USGS,9163500,7/17/92,23.4,A,20.6,A,,,,,
USGS,9163500,7/18/92,23.6,A,21.2,A,,,,,
USGS,9163500,7/19/92,23.4,A,20.9,A,,,,,
USGS,9163500,7/20/92,22.8,A,20.7,A,,,,,
USGS,9163500,7/21/92,22.6,A,20.5,A,,,,,
USGS,9163500,7/22/92,,,,,,,,,
USGS,9163500,7/23/92,22.6,A,20.9,A,,,,,
USGS,9163500,7/24/92,21.6,A,20.4,A,,,,,
USGS,9163500,7/25/92,22.2,A,19.6,A,,,,,
USGS,9163500,7/26/92,22.7,A,20.4,A,,,,,
USGS,9163500,7/27/92,23.2,A,20.8,A,,,,,
USGS,9163500,7/28/92,23.7,A,21.4,A,,,,,
USGS,9163500,7/29/92,,,,,,,,,
USGS,9163500,7/30/92,23.2,A,20.1,A,,,,,
USGS,9163500,7/31/92,23.7,A,21.1,A,,,,,
USGS,9163500,8/1/92,23.7,A,21.1,A,,,,,
USGS,9163500,8/2/92,24.4,A,21.9,A,,,,,
USGS,9163500,8/3/92,,,,,,,,,
USGS,9163500,8/4/92,24,A,22.4,A,,,,,
USGS,9163500,8/5/92,23.6,A,22,A,,,,,
USGS,9163500,8/6/92,22.4,A,21.2,A,,,,,
USGS,9163500,8/7/92,23.3,A,20.5,A,,,,,
USGS,9163500,8/8/92,23.9,A,21.5,A,,,,,
USGS,9163500,8/9/92,24.8,A,21.8,A,,,,,
USGS,9163500,8/10/92,24.5,A,22.8,A,,,,,
USGS,9163500,8/11/92,23.8,A,22.4,A,,,,,
USGS,9163500,8/12/92,24.1,A,22.2,A,,,,,
USGS,9163500,8/13/92,23.6,A,22,A,,,,,
USGS,9163500,8/14/92,23.5,A,21.3,A,,,,,
USGS,9163500,8/15/92,24.2,A,22,A,,,,,
USGS,9163500,8/16/92,24.4,A,22.5,A,,,,,
USGS,9163500,8/17/92,23.6,A,22.3,A,,,,,
USGS,9163500,8/18/92,23.7,A,21.3,A,,,,,
USGS,9163500,8/19/92,24,A,21.9,A,,,,,
USGS,9163500,8/20/92,23.6,A,20.4,A,,,,,
USGS,9163500,8/21/92,23.6,A,21.8,A,,,,,
USGS,9163500,8/22/92,22.5,A,20.7,A,,,,,
USGS,9163500,8/23/92,20.4,A,17.4,A,,,,,
USGS,9163500,8/24/92,19.2,A,18.1,A,,,,,
USGS,9163500,8/25/92,19.6,A,17.6,A,,,,,
USGS,9163500,8/26/92,19,A,17.3,A,,,,,
USGS,9163500,8/27/92,18.6,A,16.4,A,,,,,
USGS,9163500,8/28/92,19,A,16.6,A,,,,,
USGS,9163500,8/29/92,,,,,,,,,
USGS,9163500,8/30/92,20.4,A,17.5,A,,,,,
USGS,9163500,8/31/92,19.6,A,18.8,A,,,,,
USGS,9163500,9/1/92,19.9,A,17.6,A,,,,,
USGS,9163500,9/2/92,21,A,18.5,A,,,,,
USGS,9163500,9/3/92,20,A,18.6,A,,,,,
USGS,9163500,9/4/92,19,A,17.5,A,,,,,
USGS,9163500,9/5/92,18.9,A,16.1,A,,,,,
USGS,9163500,9/6/92,18.9,A,17.2,A,,,,,
USGS,9163500,9/7/92,19.1,A,16.6,A,,,,,
USGS,9163500,9/8/92,19,A,17.3,A,,,,,
USGS,9163500,9/9/92,19.6,A,17.2,A,,,,,
USGS,9163500,9/10/92,20.3,A,17.5,A,,,,,
USGS,9163500,9/11/92,19.7,A,17.7,A,,,,,
USGS,9163500,9/12/92,19.5,A,17.9,A,,,,,
USGS,9163500,9/13/92,19.7,A,17.8,A,,,,,
USGS,9163500,9/14/92,20,A,17.5,A,,,,,
USGS,9163500,9/15/92,19.8,A,17.2,A,,,,,
USGS,9163500,9/16/92,20.2,A,17.6,A,,,,,
USGS,9163500,9/17/92,,,18.6,A,,,,,
USGS,9163500,9/18/92,19.1,A,18,A,,,,,
USGS,9163500,9/19/92,19,A,17.6,A,,,,,
USGS,9163500,9/20/92,19,A,17.3,A,,,,,
USGS,9163500,9/21/92,18.7,A,17.1,A,,,,,
USGS,9163500,9/22/92,18.3,A,16.6,A,,,,,
USGS,9163500,9/23/92,18.7,A,16.6,A,,,,,
USGS,9163500,9/24/92,18.7,A,17.1,A,,,,,
USGS,9163500,9/25/92,18.1,A,16.7,A,,,,,
USGS,9163500,9/26/92,16.7,A,14.8,A,,,,,
USGS,9163500,9/27/92,16.3,A,14.2,A,,,,,
USGS,9163500,9/28/92,16.3,A,14.2,A,,,,,
USGS,9163500,9/29/92,16.5,A,14.3,A,,,,,
USGS,9163500,9/30/92,16.6,A,14.5,A,,,,,
USGS,9163500,10/1/92,16.6,A,14.5,A,,,,,
USGS,9163500,10/2/92,16.7,A,14.6,A,,,,,
USGS,9163500,10/3/92,16.2,A,14.5,A,,,,,
USGS,9163500,10/4/92,16.2,A,14.4,A,,,,,
USGS,9163500,10/5/92,15.8,A,13.9,A,,,,,
USGS,9163500,10/6/92,15.1,A,13.7,A,,,,,
USGS,9163500,10/7/92,14.1,A,12.4,A,,,,,
USGS,9163500,10/8/92,12.9,A,11,A,,,,,
USGS,9163500,10/9/92,12.8,A,10.7,A,,,,,
USGS,9163500,10/10/92,13,A,11,A,,,,,
USGS,9163500,10/11/92,13.4,A,11.3,A,,,,,
USGS,9163500,10/12/92,13.6,A,11.6,A,,,,,
USGS,9163500,10/13/92,13.7,A,11.8,A,,,,,
USGS,9163500,10/14/92,14,A,12.2,A,,,,,
USGS,9163500,10/15/92,14.2,A,12.9,A,,,,,
USGS,9163500,10/16/92,13.4,A,12.2,A,,,,,
USGS,9163500,10/17/92,13.7,A,11.8,A,,,,,
USGS,9163500,10/18/92,13.3,A,11.7,A,,,,,
USGS,9163500,10/19/92,13.6,A,11.8,A,,,,,
USGS,9163500,10/20/92,13.5,A,11.9,A,,,,,
USGS,9163500,10/21/92,12.9,A,11.6,A,,,,,
USGS,9163500,10/22/92,13.2,A,11.2,A,,,,,
USGS,9163500,10/23/92,13.1,A,11.7,A,,,,,
USGS,9163500,10/24/92,13.1,A,11.7,A,,,,,
USGS,9163500,10/25/92,14,A,12.8,A,,,,,
USGS,9163500,10/26/92,13.8,A,12.4,A,,,,,
USGS,9163500,10/27/92,13.3,A,12.3,A,,,,,
USGS,9163500,10/28/92,12.7,A,12.1,A,,,,,
USGS,9163500,10/29/92,12.7,A,11.9,A,,,,,
USGS,9163500,10/30/92,12.3,A,11.7,A,,,,,
USGS,9163500,10/31/92,11.7,A,10.3,A,,,,,
USGS,9163500,11/1/92,10.3,A,9,A,,,,,
USGS,9163500,11/2/92,9.7,A,8.4,A,,,,,
